Postgres (dotConnect.Express.for.PostgreSQL);100;456.4325;234.013;359.1865;336.6349
Postgres (dotConnect.Express.for.PostgreSQL);100;456.4157;218.3069;360.1791;368.7815
ClickHouse (Octonica.ClickHouseClient);100;456.2616;501.2987;990.0991;1139.5239
ClickHouse (Octonica.ClickHouseClient);100;456.2443;492.1698;1791.9239;3349.3967
Postgres (dotConnect.Express.for.PostgreSQL);100;455.6068;214.4416;357.4073;373.6701
Postgres (dotConnect.Express.for.PostgreSQL);100;454.8618;247.7599;503.9555;5621.7494
ClickHouse (Octonica.ClickHouseClient);100;454.8337;487.9555;998.5224;1178.7211
ClickHouse (Octonica.ClickHouseClient);100;454.7338;489.4641;966.6104;1031.6053
ClickHouse (Octonica.ClickHouseClient);100;453.9384;511.5847;876.7564;976.7514
ClickHouse (Octonica.ClickHouseClient);100;453.3228;495.85;985.6017;1067.4099
ClickHouse (Octonica.ClickHouseClient);100;453.3141;456.6635;926.4419;1014.6058
ClickHouse (Octonica.ClickHouseClient);100;453.2081;457.1623;2885.9895;2648.5279
ClickHouse (Octonica.ClickHouseClient);100;453.1327;462.5805;879.7183;934.1625
ClickHouse (Octonica.ClickHouseClient);100;452.3173;448.4689;3062.2551;2730.315
ClickHouse (Octonica.ClickHouseClient);100;452.2417;456.7587;862.8658;937.4034
ClickHouse (Octonica.ClickHouseClient);100;452.0094;448.7846;863.488;1048.3019
Postgres (dotConnect.Express.for.PostgreSQL);100;451.783;226.1659;336.9556;334.7152
ClickHouse (Octonica.ClickHouseClient);100;451.7788;480.4409;871.9249;863.7595
ClickHouse (Octonica.ClickHouseClient);100;451.6614;487.6424;899.2051;997.8129
Postgres (dotConnect.Express.for.PostgreSQL);100;451.4855;226.448;371.3541;385.6006
Postgres (Npgsql);100;450.822;145.6162;328.4098;293.2768
ClickHouse (Octonica.ClickHouseClient);100;450.7586;498.2987;764.1251;825.2765
ClickHouse (Octonica.ClickHouseClient);100;450.3574;485.3107;893.4245;964.8613
Postgres (dotConnect.Express.for.PostgreSQL);100;449.6421;249.9165;412.2195;408.7609
Postgres (dotConnect.Express.for.PostgreSQL);100;448.3631;267.5208;421.9683;477.3966
ClickHouse (Octonica.ClickHouseClient);100;448.1402;462.337;852.9923;923.3274
ClickHouse (Octonica.ClickHouseClient);100;447.7914;463.4716;900.1592;899.89
Postgres (Npgsql);100;447.7876;150.0277;358.81;299.9793
Postgres (dotConnect.Express.for.PostgreSQL);100;447.322;307.1945;406.7789;414.6705
ClickHouse (Octonica.ClickHouseClient);100;447.3189;468.6309;850.7744;891.7819
ClickHouse (Octonica.ClickHouseClient);100;447.1831;472.6602;877.2297;926.3521
ClickHouse (Octonica.ClickHouseClient);100;447.1339;463.7331;943.2666;1010.7429
ClickHouse (Octonica.ClickHouseClient);100;446.7603;454.0184;761.235;848.6138
ClickHouse (Octonica.ClickHouseClient);100;446.6354;449.9136;967.9764;1335.3764
ClickHouse (Octonica.ClickHouseClient);100;446.3623;443.9457;2973.8138;2699.9239
ClickHouse (Octonica.ClickHouseClient);100;446.3248;464.2672;959.1998;1037.1655
ClickHouse (Octonica.ClickHouseClient);100;446.1859;475.7425;908.4716;2843.1076
Postgres (dotConnect.Express.for.PostgreSQL);100;446.1625;271.2658;2021.7289;1102.7432
Postgres (dotConnect.Express.for.PostgreSQL);100;445.9544;281.0279;457.2407;453.2795
ClickHouse (Octonica.ClickHouseClient);100;445.8217;464.8737;955.7821;923.9608
Postgres (dotConnect.Express.for.PostgreSQL);100;445.5885;259.5039;402.4967;412.1235
ClickHouse (Octonica.ClickHouseClient);100;445.3923;463.0909;1319.4562;1036.2979
ClickHouse (Octonica.ClickHouseClient);100;445.1884;469.1901;849.1395;888.0042
ClickHouse (Octonica.ClickHouseClient);100;444.9518;460.5007;866.2874;892.6425
ClickHouse (Octonica.ClickHouseClient);100;444.9201;493.4751;810.6069;813.7103
ClickHouse (Octonica.ClickHouseClient);100;444.745;461.3529;945.6412;1050.5636
Postgres (dotConnect.Express.for.PostgreSQL);100;444.6691;244.8211;434.5307;414.6382
ClickHouse (Octonica.ClickHouseClient);100;444.3781;485.6143;990.5803;1013.5307
ClickHouse (Octonica.ClickHouseClient);100;444.1794;477.7937;874.306;907.6733
Postgres (dotConnect.Express.for.PostgreSQL);100;444.1618;247.1195;427.6888;427.8575
Postgres (dotConnect.Express.for.PostgreSQL);100;443.8265;253.1854;423.5879;421.3835
Postgres (dotConnect.Express.for.PostgreSQL);100;443.431;253.3158;453.3748;428.8762
Postgres (dotConnect.Express.for.PostgreSQL);100;443.1091;269.7998;485.6156;544.8919
Postgres (dotConnect.Express.for.PostgreSQL);100;443.0723;216.0622;319.2827;319.2781
Postgres (dotConnect.Express.for.PostgreSQL);100;442.8949;245.904;366.6766;369.4506
ClickHouse (Octonica.ClickHouseClient);100;442.6828;457.6355;1004.4915;1236.1727
ClickHouse (Octonica.ClickHouseClient);100;442.6217;458.9065;940.2862;1071.1337
Postgres (dotConnect.Express.for.PostgreSQL);100;442.4826;318.2604;469.3806;442.7227
ClickHouse (Octonica.ClickHouseClient);100;442.3982;476.3283;858.8203;858.4614
ClickHouse (Octonica.ClickHouseClient);100;442.2242;453.2071;853.5388;897.6546
ClickHouse (Octonica.ClickHouseClient);100;442.2054;464.8088;950.2944;1031.4967
Postgres (dotConnect.Express.for.PostgreSQL);100;442.1731;227.067;1020.768;1148.3657
ClickHouse (Octonica.ClickHouseClient);100;442.0587;487.5389;883.2606;904.648
ClickHouse (Octonica.ClickHouseClient);100;441.9937;457.9088;768.2109;825.3201
Postgres (dotConnect.Express.for.PostgreSQL);100;441.9593;242.7202;453.7356;422.7775
ClickHouse (Octonica.ClickHouseClient);100;441.9097;464.7591;889.9599;940.6751
Postgres (dotConnect.Express.for.PostgreSQL);100;441.8514;279.4775;394.5055;514.671
ClickHouse (Octonica.ClickHouseClient);100;441.7016;452.7559;869.7931;928.5328
ClickHouse (Octonica.ClickHouseClient);100;441.6182;450.2832;869.2326;888.4953
Postgres (dotConnect.Express.for.PostgreSQL);100;441.4589;256.5111;470.5074;394.9837
Postgres (Npgsql);100;441.4465;165.4983;460.98;527.3373
ClickHouse (Octonica.ClickHouseClient);100;441.2192;474.6858;896.0279;992.4907
ClickHouse (Octonica.ClickHouseClient);100;441.1769;489.0926;869.7433;908.2968
ClickHouse (Octonica.ClickHouseClient);100;440.7182;466.8613;895.7216;901.6304
Postgres (dotConnect.Express.for.PostgreSQL);100;440.5943;212.529;336.7828;317.7545
Postgres (dotConnect.Express.for.PostgreSQL);100;440.4534;252.3005;498.7208;373.8446
ClickHouse (Octonica.ClickHouseClient);100;440.448;457.9638;949.6333;1019.2518
ClickHouse (Octonica.ClickHouseClient);100;440.4087;483.9743;3405.9989;908.0063
ClickHouse (Octonica.ClickHouseClient);100;440.2033;463.549;857.0454;971.3612
ClickHouse (Octonica.ClickHouseClient);100;439.6821;470.5855;745.7191;817.6009
ClickHouse (Octonica.ClickHouseClient);100;439.5551;464.1579;965.9517;1008.3456
ClickHouse (Octonica.ClickHouseClient);100;439.1137;462.3746;756.2202;807.5654
ClickHouse (Octonica.ClickHouseClient);100;439.0614;473.7112;1111.7881;892.3254
ClickHouse (Octonica.ClickHouseClient);100;439.0456;468.0845;1283.2153;920.511
ClickHouse (Octonica.ClickHouseClient);100;438.9472;467.593;844.4759;926.2374
ClickHouse (Octonica.ClickHouseClient);100;438.7732;528.8551;928.2448;880.4128
Postgres (dotConnect.Express.for.PostgreSQL);100;438.6907;294.9034;409.5275;526.7152
Postgres (dotConnect.Express.for.PostgreSQL);100;438.4952;256.4565;417.1051;394.9164
Postgres (dotConnect.Express.for.PostgreSQL);100;438.4311;213.2601;379.8481;380.3811
ClickHouse (Octonica.ClickHouseClient);100;438.1726;440.7516;863.3805;1017.6775
Postgres (dotConnect.Express.for.PostgreSQL);100;437.8139;244.185;407.5159;413.1357
ClickHouse (Octonica.ClickHouseClient);100;437.7338;459.5259;853.4489;951.0433
Postgres (dotConnect.Express.for.PostgreSQL);100;437.655;263.9637;3768.3948;1133.1383
Postgres (Npgsql);100;437.339;106.5866;221.5347;222.9286
ClickHouse (Octonica.ClickHouseClient);100;437.2917;465.3299;978.8011;1024.7837
Postgres (dotConnect.Express.for.PostgreSQL);100;437.1823;252.2032;436.8754;434.3694
ClickHouse (Octonica.ClickHouseClient);100;437.1526;454.6619;853.8031;911.3837
Postgres (dotConnect.Express.for.PostgreSQL);100;437.1082;261.9496;390.0859;403.3152
Postgres (dotConnect.Express.for.PostgreSQL);100;436.8674;223.4511;404.6889;402.4129
Postgres (dotConnect.Express.for.PostgreSQL);100;436.8151;262.9793;387.0916;384.4484
ClickHouse (Octonica.ClickHouseClient);100;436.5224;451.7306;852.964;2293.8857
ClickHouse (Octonica.ClickHouseClient);100;436.4899;462.1864;795.0183;802.0719
Postgres (dotConnect.Express.for.PostgreSQL);100;436.4681;301.1187;510.9739;443.188
ClickHouse (Octonica.ClickHouseClient);100;436.2118;458.8573;873.3184;877.583
ClickHouse (Octonica.ClickHouseClient);100;436.1188;450.617;879.2929;897.8081
Postgres (dotConnect.Express.for.PostgreSQL);100;435.781;268.8867;477.8216;438.2698
ClickHouse (Octonica.ClickHouseClient);100;435.6188;625.4523;3121.2796;1178.7601
Postgres (Npgsql);100;435.6033;182.1405;597.7946;559.6519
ClickHouse (Octonica.ClickHouseClient);100;435.0919;458.2871;987.9134;1066.7817
Postgres (dotConnect.Express.for.PostgreSQL);100;435.0439;250.3823;332.4824;356.8293
Postgres (dotConnect.Express.for.PostgreSQL);100;434.9171;353.021;432.987;479.4565
ClickHouse (Octonica.ClickHouseClient);100;434.7031;448.9319;769.1412;804.1795
ClickHouse (Octonica.ClickHouseClient);100;434.5981;462.0609;775.3658;791.6234
ClickHouse (Octonica.ClickHouseClient);100;434.4148;482.8953;960.2305;1022.0044
ClickHouse (Octonica.ClickHouseClient);100;434.3807;451.765;840.0127;905.4732
Postgres (Npgsql);100;434.319;119.4564;231.6947;243.5529
ClickHouse (Octonica.ClickHouseClient);100;434.2668;449.2161;938.2111;1476.4549
Postgres (dotConnect.Express.for.PostgreSQL);100;434.1051;262.695;458.0033;441.0652
ClickHouse (Octonica.ClickHouseClient);100;433.8587;460.7352;950.7648;1044.2523
ClickHouse (Octonica.ClickHouseClient);100;433.7034;488.0456;893.8108;890.0504
ClickHouse (Octonica.ClickHouseClient);100;433.5695;458.8901;874.9283;892.3771
Postgres (dotConnect.Express.for.PostgreSQL);100;433.214;252.5754;361.6624;411.6883
ClickHouse (Octonica.ClickHouseClient);100;433.1438;450.083;828.6137;808.9154
ClickHouse (Octonica.ClickHouseClient);100;433.0744;468.9512;867.6796;945.4658
ClickHouse (Octonica.ClickHouseClient);100;433.043;467.4108;863.8454;944.431
Postgres (dotConnect.Express.for.PostgreSQL);100;433.02;273.7421;411.8909;416.8964
Postgres (dotConnect.Express.for.PostgreSQL);100;432.8698;246.2388;399.2123;398.1287
Postgres (dotConnect.Express.for.PostgreSQL);100;432.8616;226.5636;384.2044;385.1647
Postgres (dotConnect.Express.for.PostgreSQL);100;432.509;226.4751;390.7478;396.5566
ClickHouse (Octonica.ClickHouseClient);100;432.4244;462.8288;5248.5462;2370.2382
Postgres (dotConnect.Express.for.PostgreSQL);100;431.8384;227.7593;380.6461;445.9524
Postgres (dotConnect.Express.for.PostgreSQL);100;431.5075;223.2167;390.1231;380.0884
ClickHouse (Octonica.ClickHouseClient);100;431.5056;455.9604;873.0099;808.5346
Postgres (dotConnect.Express.for.PostgreSQL);100;431.31;278.341;360.8162;378.4397
ClickHouse (Octonica.ClickHouseClient);100;431.259;476.3484;931.8803;886.1921
Postgres (dotConnect.Express.for.PostgreSQL);100;431.2163;238.8436;514.7913;504.5598
ClickHouse (Octonica.ClickHouseClient);100;431.0724;457.1531;865.1519;1006.3005
ClickHouse (Octonica.ClickHouseClient);100;430.8826;464.0783;1753.083;1055.6988
ClickHouse (Octonica.ClickHouseClient);100;430.8719;459.1281;1375.0365;892.8317
Postgres (dotConnect.Express.for.PostgreSQL);100;430.5895;247.3452;431.1099;415.8831
Postgres (dotConnect.Express.for.PostgreSQL);100;430.5211;271.9309;438.1882;450.4455
ClickHouse (Octonica.ClickHouseClient);100;430.2692;446.3961;764.6062;832.6882
Postgres (dotConnect.Express.for.PostgreSQL);100;430.0134;255.9088;576.9149;443.551
ClickHouse (Octonica.ClickHouseClient);100;430.0069;469.4551;2454.1662;1465.8011
Postgres (dotConnect.Express.for.PostgreSQL);100;429.9571;266.7489;424.266;422.9156
ClickHouse (Octonica.ClickHouseClient);100;429.7877;456.19;951.3458;933.314
ClickHouse (Octonica.ClickHouseClient);100;429.6264;478.2975;854.0677;1059.5521
ClickHouse (Octonica.ClickHouseClient);100;429.2798;438.4404;785.106;802.5193
Postgres (dotConnect.Express.for.PostgreSQL);100;429.2548;229.093;386.2427;394.7663
ClickHouse (Octonica.ClickHouseClient);100;429.1922;448.9846;861.0012;909.3688
Postgres (dotConnect.Express.for.PostgreSQL);100;429.1899;253.0036;416.7157;370.6161
Postgres (dotConnect.Express.for.PostgreSQL);100;429.0761;220.068;365.2767;322.7385
ClickHouse (Octonica.ClickHouseClient);100;428.5882;460.8017;789.5053;815.1079
ClickHouse (Octonica.ClickHouseClient);100;428.5729;468.1049;790.7529;814.3811
Postgres (dotConnect.Express.for.PostgreSQL);100;428.4721;302.791;426.7311;419.8659
Postgres (dotConnect.Express.for.PostgreSQL);100;428.3531;243.5407;415.3056;423.2049
Postgres (dotConnect.Express.for.PostgreSQL);100;428.2872;236.4613;409.9234;394.9174
ClickHouse (Octonica.ClickHouseClient);100;428.2247;451.6012;836.6585;890.1672
Postgres (Npgsql);100;428.2046;174.2154;455.3833;454.5098
ClickHouse (Octonica.ClickHouseClient);100;428.1287;445.0026;751.4208;818.385
ClickHouse (Octonica.ClickHouseClient);100;428.0363;452.8236;836.8665;891.7431
ClickHouse (Octonica.ClickHouseClient);100;428.0327;476.982;866.4491;1031.6358
ClickHouse (Octonica.ClickHouseClient);100;427.7695;452.1808;3593.5713;3082.3027
ClickHouse (Octonica.ClickHouseClient);100;427.618;490.5495;1233.5043;906.6016
ClickHouse (Octonica.ClickHouseClient);100;427.4867;448.4042;838.1871;887.3798
ClickHouse (Octonica.ClickHouseClient);100;427.4542;443.6048;745.7431;812.0285
Postgres (Npgsql);100;427.4203;118.6551;275.8508;287.4083
ClickHouse (Octonica.ClickHouseClient);100;427.3307;478.0608;992.9687;1016.6175
Postgres (dotConnect.Express.for.PostgreSQL);100;427.3151;280.6392;476.5851;472.3123
ClickHouse (Octonica.ClickHouseClient);100;427.136;443.4601;760.7287;804.4096
ClickHouse (Octonica.ClickHouseClient);100;427.0362;501.555;809.294;834.0092
ClickHouse (Octonica.ClickHouseClient);100;426.8799;470.8098;775.6277;800.172
ClickHouse (Octonica.ClickHouseClient);100;426.7973;450.164;754.5791;794.2262
ClickHouse (Octonica.ClickHouseClient);100;426.7963;461.792;2890.0391;3171.7304
ClickHouse (Octonica.ClickHouseClient);100;426.7354;490.517;2063.6384;1037.9112
ClickHouse (Octonica.ClickHouseClient);100;426.7014;441.7353;765.1181;785.2057
ClickHouse (Octonica.ClickHouseClient);100;426.6741;450.792;751.8744;792.4458
Postgres (dotConnect.Express.for.PostgreSQL);100;426.6274;255.53;412.4265;371.8755
Postgres (dotConnect.Express.for.PostgreSQL);100;426.5583;274.7974;447.4574;431.7692
ClickHouse (Octonica.ClickHouseClient);100;426.4818;459.9433;934.2676;893.4299
ClickHouse (Octonica.ClickHouseClient);100;426.3298;477.0146;807.4869;797.2963
Postgres (Npgsql);100;426.1097;248.6667;391.384;455.7125
Postgres (Npgsql);100;426.0985;129.6363;332.5103;266.6186
Postgres (dotConnect.Express.for.PostgreSQL);100;426.0891;221.133;341.577;361.4772
ClickHouse (Octonica.ClickHouseClient);100;425.8715;474.8607;855.3596;817.886
ClickHouse (Octonica.ClickHouseClient);100;425.8428;454.9735;2786.7451;2296.6179
ClickHouse (Octonica.ClickHouseClient);100;425.6834;464.2674;1025.2175;1705.1014
Postgres (dotConnect.Express.for.PostgreSQL);100;425.6633;251.519;455.2243;403.8631
ClickHouse (Octonica.ClickHouseClient);100;425.6385;466.3808;863.1389;893.7586
ClickHouse (Octonica.ClickHouseClient);100;425.5877;455.3077;874.9101;993.1331
ClickHouse (Octonica.ClickHouseClient);100;425.2024;485.1037;891.9913;908.5144
ClickHouse (Octonica.ClickHouseClient);100;425.1966;470.1365;3553.2591;2762.0097
ClickHouse (Octonica.ClickHouseClient);100;425.0057;463.5665;801.0224;832.2268
Postgres (dotConnect.Express.for.PostgreSQL);100;424.9921;228.8367;386.1164;450.0154
ClickHouse (Octonica.ClickHouseClient);100;424.9831;456.408;763.3487;797.1019
ClickHouse (Octonica.ClickHouseClient);100;424.8111;447.7412;883.452;1049.7929
ClickHouse (Octonica.ClickHouseClient);100;424.7972;462.9184;925.9875;929.8126
ClickHouse (Octonica.ClickHouseClient);100;424.6519;457.6559;894.2122;898.1098
ClickHouse (Octonica.ClickHouseClient);100;424.4218;464.9331;990.792;910.3048
ClickHouse (Octonica.ClickHouseClient);100;424.2382;472.0427;763.2567;880.1889
ClickHouse (Octonica.ClickHouseClient);100;424.1721;452.9522;778.2611;3017.0982
ClickHouse (Octonica.ClickHouseClient);100;424.0373;443.6023;866.0803;895.4702
ClickHouse (Octonica.ClickHouseClient);100;423.8014;452.7089;878.9408;929.5745
ClickHouse (Octonica.ClickHouseClient);100;423.708;453.2236;2593.6364;2004.2442
ClickHouse (Octonica.ClickHouseClient);100;423.6284;569.0054;872.1078;873.1293
Postgres (Npgsql);100;423.5535;130.2982;242.6119;244.8314
Postgres (Npgsql);100;423.4769;112.4226;2318.8453;1559.4243
ClickHouse (Octonica.ClickHouseClient);100;423.3942;462.2039;767.8835;803.7625
Postgres (dotConnect.Express.for.PostgreSQL);100;423.3875;295.7922;415.31;396.7051
ClickHouse (Octonica.ClickHouseClient);100;423.3508;524.5985;860.7685;899.6516
ClickHouse (Octonica.ClickHouseClient);100;423.3406;463.339;948.092;965.2776
ClickHouse (Octonica.ClickHouseClient);100;423.328;442.3177;877.6044;952.0955
ClickHouse (Octonica.ClickHouseClient);100;423.3111;448.2179;887.1841;898.4711
Postgres (dotConnect.Express.for.PostgreSQL);100;422.9249;246.0181;400.7801;407.8215
ClickHouse (Octonica.ClickHouseClient);100;422.5988;483.1067;1070.3025;797.9558
Postgres (Npgsql);100;422.5956;162.0438;401.7651;368.7848
ClickHouse (Octonica.ClickHouseClient);100;422.3615;462.0659;867.3084;881.9597
ClickHouse (Octonica.ClickHouseClient);100;422.2332;452.7825;736.2593;789.7117
Postgres (dotConnect.Express.for.PostgreSQL);100;422.2285;227.1979;406.7027;389.5806
ClickHouse (Octonica.ClickHouseClient);100;422.2247;467.3418;893.7667;951.4266
Postgres (dotConnect.Express.for.PostgreSQL);100;422.1172;226.4581;552.3235;469.2977
Postgres (dotConnect.Express.for.PostgreSQL);100;422.0075;273.3104;431.3281;3288.8922
ClickHouse (Octonica.ClickHouseClient);100;421.9942;449.9032;765.0099;813.833
Postgres (dotConnect.Express.for.PostgreSQL);100;421.9762;242.3961;448.1388;420.4851
ClickHouse (Octonica.ClickHouseClient);100;421.9122;457.8238;752.6188;802.6374
ClickHouse (Octonica.ClickHouseClient);100;421.8397;453.1959;898.5577;923.5248
Postgres (dotConnect.Express.for.PostgreSQL);100;421.6723;274.3815;664.0225;584.012
ClickHouse (Octonica.ClickHouseClient);100;421.4727;505.8641;848.6494;914.5151
ClickHouse (Octonica.ClickHouseClient);100;421.4634;451.245;913.052;934.8913
ClickHouse (Octonica.ClickHouseClient);100;421.3974;466.0319;882.229;875.7056
Postgres (dotConnect.Express.for.PostgreSQL);100;421.3869;247.7364;414.3484;418.8804
ClickHouse (Octonica.ClickHouseClient);100;421.2837;526.7826;765.0239;795.7447
ClickHouse (Octonica.ClickHouseClient);100;421.0096;455.0177;752.3881;795.0614
ClickHouse (Octonica.ClickHouseClient);100;420.997;445.4235;836.5002;918.6503
ClickHouse (Octonica.ClickHouseClient);100;420.9519;472.7714;842.1372;914.5721
ClickHouse (Octonica.ClickHouseClient);100;420.9456;464.7762;784.5466;853.41
Postgres (dotConnect.Express.for.PostgreSQL);100;420.8543;256.3839;438.5163;432.7932
Postgres (dotConnect.Express.for.PostgreSQL);100;420.8432;247.611;406.1286;425.2581
Postgres (dotConnect.Express.for.PostgreSQL);100;420.7672;252.5526;407.5253;411.4465
Postgres (Npgsql);100;420.6893;141.3917;408.3005;426.2847
Postgres (dotConnect.Express.for.PostgreSQL);100;420.6018;242.2539;515.6739;499.5941
Postgres (dotConnect.Express.for.PostgreSQL);100;420.5705;244.7819;398.8315;407.1339
ClickHouse (Octonica.ClickHouseClient);100;420.5416;489.4003;837.5128;968.5307
ClickHouse (Octonica.ClickHouseClient);100;420.4907;444.136;847.5162;915.353
Postgres (dotConnect.Express.for.PostgreSQL);100;420.3136;315.7544;381.0964;385.6206
Postgres (dotConnect.Express.for.PostgreSQL);100;420.2541;247.4696;448.5194;437.8216
Postgres (dotConnect.Express.for.PostgreSQL);100;419.9944;272.7109;427.0155;447.3038
ClickHouse (Octonica.ClickHouseClient);100;419.6938;453.6323;853.4299;899.6899
Postgres (dotConnect.Express.for.PostgreSQL);100;419.6029;226.4726;337.5583;338.2532
ClickHouse (Octonica.ClickHouseClient);100;419.4943;467.6463;837.9476;893.7963
ClickHouse (Octonica.ClickHouseClient);100;419.3726;543.6612;806.4776;924.1161
Postgres (dotConnect.Express.for.PostgreSQL);100;419.2429;250.3635;412.0413;474.9793
Postgres (dotConnect.Express.for.PostgreSQL);100;419.1216;250.1097;416.3589;411.5875
ClickHouse (Octonica.ClickHouseClient);100;419.1186;459.2751;865.2964;903.4164
ClickHouse (Octonica.ClickHouseClient);100;418.8844;458.0775;3502.7434;2494.4537
ClickHouse (Octonica.ClickHouseClient);100;418.7285;451.2443;868.4947;925.6719
ClickHouse (Octonica.ClickHouseClient);100;418.6287;463.9122;871.4175;904.2039
Postgres (dotConnect.Express.for.PostgreSQL);100;418.6033;224.0676;389.6452;386.7439
Postgres (dotConnect.Express.for.PostgreSQL);100;418.5961;289.1174;427.5182;416.7831
Postgres (dotConnect.Express.for.PostgreSQL);100;418.5494;253.9086;482.4186;546.8285
Postgres (dotConnect.Express.for.PostgreSQL);100;418.5075;243.1713;530.5139;522.1338
Postgres (dotConnect.Express.for.PostgreSQL);100;418.5061;216.9654;367.9808;356.8964
ClickHouse (Octonica.ClickHouseClient);100;418.2915;465.9165;917.6919;948.2665
ClickHouse (Octonica.ClickHouseClient);100;417.9924;460.5785;856.6024;886.378
ClickHouse (Octonica.ClickHouseClient);100;417.9807;456.835;860.7463;949.5971
ClickHouse (Octonica.ClickHouseClient);100;417.9367;458.0079;762.2938;817.6061
Postgres (dotConnect.Express.for.PostgreSQL);100;417.8898;257.0473;433.3824;428.7249
ClickHouse (Octonica.ClickHouseClient);100;417.8613;471.5988;761.955;830.8985
Postgres (Npgsql);100;417.5149;147.08;354.1714;280.1812
Postgres (dotConnect.Express.for.PostgreSQL);100;417.4389;252.6341;444.8928;429.1675
Postgres (dotConnect.Express.for.PostgreSQL);100;417.4333;216.8774;428.0625;384.619
Postgres (dotConnect.Express.for.PostgreSQL);100;417.188;286.1911;576.9623;450.4896
ClickHouse (Octonica.ClickHouseClient);100;417.0111;454.8401;887.1795;917.8727
ClickHouse (Octonica.ClickHouseClient);100;416.8794;461.4247;750.0163;811.5499
ClickHouse (Octonica.ClickHouseClient);100;416.8551;454.999;802.8622;2280.399
ClickHouse (Octonica.ClickHouseClient);100;416.831;456.4102;909.639;895.9381
ClickHouse (Octonica.ClickHouseClient);100;416.6438;449.4581;756.9258;1122.1651
ClickHouse (Octonica.ClickHouseClient);100;416.6002;449.2091;934.7017;1334.3131
Postgres (dotConnect.Express.for.PostgreSQL);100;416.5702;250.6346;415.5839;434.469
Postgres (dotConnect.Express.for.PostgreSQL);100;416.5692;257.1778;420.8154;404.7159
Postgres (dotConnect.Express.for.PostgreSQL);100;416.2395;251.949;415.2107;414.8278
ClickHouse (Octonica.ClickHouseClient);100;416.184;452.4928;866.4357;904.2612
Postgres (dotConnect.Express.for.PostgreSQL);100;416.1061;243.6965;415.4802;420.9238
Postgres (dotConnect.Express.for.PostgreSQL);100;415.9295;259.9269;469.2492;427.7621
Postgres (dotConnect.Express.for.PostgreSQL);100;415.9106;223.8577;387.8158;373.9708
ClickHouse (Octonica.ClickHouseClient);100;415.737;448.8883;850.6059;859.8591
Postgres (dotConnect.Express.for.PostgreSQL);100;415.7293;245.5805;407.9514;421.3268
ClickHouse (Octonica.ClickHouseClient);100;415.6059;440.1419;839.0797;879.5282
Postgres (dotConnect.Express.for.PostgreSQL);100;415.4409;226.2421;403.9649;430.6122
ClickHouse (Octonica.ClickHouseClient);100;415.4196;462.5697;942.3701;1111.667
ClickHouse (Octonica.ClickHouseClient);100;415.2702;463.602;764.9816;803.0942
ClickHouse (Octonica.ClickHouseClient);100;415.2427;462.3386;849.6672;882.5181
Postgres (dotConnect.Express.for.PostgreSQL);100;415.2242;250.2526;444.9849;407.7032
Postgres (dotConnect.Express.for.PostgreSQL);100;415.1737;246.13;419.194;432.2606
ClickHouse (Octonica.ClickHouseClient);100;415.0601;522.235;744.6999;794.0392
ClickHouse (Octonica.ClickHouseClient);100;415.046;459.3615;746.519;853.2687
ClickHouse (Octonica.ClickHouseClient);100;414.5818;463.5511;853.0032;973.1435
Postgres (dotConnect.Express.for.PostgreSQL);100;414.5725;247.4477;416.2638;423.7896
Postgres (dotConnect.Express.for.PostgreSQL);100;414.366;211.2587;368.7021;371.1433
Postgres (dotConnect.Express.for.PostgreSQL);100;414.2819;253.6553;389.0894;402.7751
ClickHouse (Octonica.ClickHouseClient);100;414.0411;445.4834;761.3729;788.6414
ClickHouse (Octonica.ClickHouseClient);100;413.8146;453.6399;762.4625;779.1367
Postgres (dotConnect.Express.for.PostgreSQL);100;413.6878;251.0484;424.9645;426.7949
ClickHouse (Octonica.ClickHouseClient);100;413.6521;451.4642;863.7405;2643.8817
Postgres (dotConnect.Express.for.PostgreSQL);100;413.6356;248.953;415.8639;416.7291
Postgres (dotConnect.Express.for.PostgreSQL);100;413.5361;244.5442;409.3341;570.4369
Postgres (dotConnect.Express.for.PostgreSQL);100;413.4617;304.8571;438.957;2347.3342
ClickHouse (Octonica.ClickHouseClient);100;413.4527;451.2875;884.2378;921.9724
ClickHouse (Octonica.ClickHouseClient);100;413.3709;450.1766;904.18;821.9014
Postgres (dotConnect.Express.for.PostgreSQL);100;413.3305;244.9045;415.4511;428.416
Postgres (dotConnect.Express.for.PostgreSQL);100;413.3259;232.3606;400.6777;388.1276
Postgres (dotConnect.Express.for.PostgreSQL);100;413.2431;220.4393;388.604;382.9528
ClickHouse (Octonica.ClickHouseClient);100;413.0923;471.0398;759.8214;821.9216
Postgres (dotConnect.Express.for.PostgreSQL);100;412.9534;215.852;387.8946;480.566
ClickHouse (Octonica.ClickHouseClient);100;412.5518;463.1087;771.9159;799.7843
ClickHouse (Octonica.ClickHouseClient);100;412.5329;455.2536;883.251;895.4508
Postgres (dotConnect.Express.for.PostgreSQL);100;412.4154;215.9162;430.8722;366.6349
Postgres (dotConnect.Express.for.PostgreSQL);100;412.2951;245.6546;409.7525;413.2184
Postgres (dotConnect.Express.for.PostgreSQL);100;412.1162;257.4038;411.2795;403.9252
Postgres (dotConnect.Express.for.PostgreSQL);100;411.7415;248.5916;422.0376;417.9577
Postgres (Npgsql);100;411.6474;134.1679;411.0488;364.745
